"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"KEGG_CALCIUM_SIGNALING_PATHWAY",0.609308885754584,0.722496166451186,0.0523759084097997,-0.28782858031834,-0.940978264066703,177,"ADCY9/VDAC1/PLCD3/CD38/GNAL/PHKA2/CACNA1E/GRIN2A/NTSR1/PPP3CA/PPID/ATP2A2/CHRNA7/PPP3CB/ITPKA/ITPKB/ERBB2/ADRA1A/PTGER3/NOS1/ADRB2/PPP3R1/ITPR2/PPP3CC/P2RX5/PTAFR/GNA15/P2RX7/PLCB2/CAMK2A/CYSLTR2/CACNA1D/ATP2B1/GNAQ/EDNRB/CHP1/ERBB3/CACNA1B/PPP3R2/PHKG1"
"KEGG_FOLATE_BIOSYNTHESIS",0.608108108108108,0.722496166451186,0.0751181635276301,0.426040722864132,0.88733897965362,10,"FPGS/PTS"
"KEGG_GALACTOSE_METABOLISM",0.610451306413302,0.722496166451186,0.0776798560117236,0.354916321646635,0.904741795586782,25,"GAA/GALT/PFKP/B4GALT2/PGM1"
"KEGG_HOMOLOGOUS_RECOMBINATION",0.607809847198642,0.722496166451186,0.0611692626746689,-0.35944813399066,-0.885879769548113,26,"BLM/XRCC2/POLD2/BRCA2/RAD51C/SSBP1/RAD50/TOP3B/POLD4/RAD52"
"KEGG_REGULATION_OF_ACTIN_CYTOSKELETON",0.59697386519945,0.722496166451186,0.0521630305460055,-0.283035740178725,-0.942681143322825,208,"PPP1CC/SOS1/PIK3CB/FGF7/MAP2K2/PIP5K1B/RDX/GIT1/WASF1/FGF10/PPP1R12A/ITGB1/ITGA11/SSH2/ROCK1/CSK/PTK2/FGFR4/MAPK1/EGF/PIP4K2B/INSRR/DIAPH2/PIP4K2C/PFN2/FGF20/CD14/NCKAP1/GNA12/ITGA2/IQGAP3/PFN1/FGF16/RAF1/APC/ROCK2/ITGB6/FGF11/MRAS/KRAS/PIK3CA/EZR"
"KEGG_STARCH_AND_SUCROSE_METABOLISM",0.593949044585987,0.722496166451186,0.059221919380382,-0.328932356077531,-0.915183110077862,51,"HK3/PGM2/UXS1/PYGL/GYS2/PYGM/PGM2L1/AGL/HK1/UGP2/GCK/ENPP1/HK2"
"KEGG_THYROID_CANCER",0.604340567612688,0.722496166451186,0.060640400949416,-0.354632401265405,-0.90243087527419,29,"MAP2K2/PPARG/RXRA/TCF7/MAPK1"
"KEGG_REGULATION_OF_AUTOPHAGY",0.617433414043584,0.72616382657956,0.0780892306943345,0.353280064625773,0.904837103446616,26,"GABARAPL2/ULK1/ATG4B/PIK3C3/ATG7/GABARAPL1/PIK3R4/PRKAA2/IFNA14"
"KEGG_PROTEIN_EXPORT",0.62291169451074,0.728028042959427,0.0768736734126542,0.354668994084778,0.888965500151316,23,"OXA1L/SPCS1/SEC61G/SPCS2"
"KEGG_PURINE_METABOLISM",0.626972740315638,0.728222996515679,0.0518457624865066,-0.290953767516342,-0.935561177771981,153,"ADCY9/NUDT5/PNPT1/PDE4A/PKM/AK2/PRIM1/GUCY1A2/POLA2/ENTPD6/GART/PDE11A/ENTPD4/POLR3B/IMPDH1/GDA/POLD2/POLR3H/POLR1D/NUDT9/NME1-NME2/RRM2B/POLR1B/POLR2B/POLR2D/POLE/PDE4D/RRM2/IMPDH2/POLA1/NME6/PDE7B/AK1/PDE2A/ENPP1/POLR3G/URAD/ENTPD5/POLR2J2/GMPR/POLE3/POLD4"
"KEGG_DORSO_VENTRAL_AXIS_FORMATION",0.637901861252115,0.734429824561403,0.0587185879555941,-0.359599555631798,-0.872698004844274,24,"SOS1/GRB2/MAPK1/SPIRE1/ETS1/KRAS/SOS2"
"KEGG_MELANOGENESIS",0.647314949201742,0.734429824561403,0.0509082865515105,-0.294012528703185,-0.90743929250643,101,"ADCY9/DVL1/MAP2K2/CREB1/WNT5A/FZD5/GSK3B/CREB3L1/TCF7/MAPK1/FZD9/CREBBP/RAF1/GNAO1/PLCB2/CAMK2A/WNT7B/KRAS/WNT6/KITLG/GNAQ/EDNRB"
"KEGG_NUCLEOTIDE_EXCISION_REPAIR",0.648026315789474,0.734429824561403,0.0566484183613995,-0.33142060623249,-0.889827615086985,44,"RFC1/PCNA/RFC4/ERCC1/XPA/POLD2/ERCC6/POLE/ERCC8/POLE3/POLD4/MNAT1"
"KEGG_P53_SIGNALING_PATHWAY",0.647151898734177,0.734429824561403,0.0549073703290958,-0.312160095164607,-0.89788311482972,65,"STEAP3/EI24/CCNE1/CYCS/BID/GTSE1/CHEK2/TP73/CDK6/ATM/CCNB2/RRM2B/CHEK1/RRM2"
"KEGG_CHEMOKINE_SIGNALING_PATHWAY",0.664772727272727,0.74438622754491,0.048701086452153,-0.280377791836919,-0.917627920837487,183,"ADCY9/PARD3/SOS1/PIK3CB/STAT3/PRKCD/CCR1/GSK3B/CCL11/GNB1/GRB2/ROCK1/CSK/PTK2/PRKCZ/MAPK1/GRK1/ARRB1/XCL2/GNG5/RASGRP2/CCL19/XCL1/AKT2/AKT3/CXCL6/HCK/RAF1/CCL2/GRK5/ROCK2/PLCB2/KRAS/ARRB2/PIK3CA"
"KEGG_CHRONIC_MYELOID_LEUKEMIA",0.6640625,0.74438622754491,0.0531298054705469,-0.308964765498957,-0.903141208119209,73,"SOS1/PIK3CB/MAP2K2/CBLB/GRB2/MAPK1/TGFBR2/BAD/E2F2/CDK6/AKT2/AKT3/RAF1/KRAS/PIK3CA/BCR/PIK3CD/SHC3/SOS2/CHUK"
"KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION",0.674342105263158,0.750606986215539,0.0547939500773363,-0.324818534817234,-0.868212289925201,41,"PIK3CB/NR3C2/KCNJ1/MAPK1/FXYD2/IRS1/KRAS/PIK3CA/PIK3CD"
"KEGG_GLYCEROLIPID_METABOLISM",0.681347150259067,0.753008130081301,0.0764767053228531,0.311865046269889,0.879017879854305,43,"ALDH9A1/LPL/DGKG/AKR1A1/AGPAT4/ALDH2/DGKH/MGLL/DGKZ/DGKQ/AGPAT1/DGKD/DGKB"
"KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.684552845528455,0.753008130081301,0.0535669384770951,-0.312780555031712,-0.878945772388011,58,"MAPK9/TANK/SIKE1/RNF125/TRIM25/ATG5/AZI2/TRAF6/MAVS/TBK1/MAPK14/CHUK/DDX3X/MAPK13"
"KEGG_DRUG_METABOLISM_OTHER_ENZYMES",0.69551282051282,0.76059004348478,0.0521630305460055,-0.30986664040927,-0.858499823000183,50,"CES5A/TK1/UCK1/CES2/IMPDH1/TPMT/IMPDH2/NAT1/DPYS/UGT2B10/CYP3A43"
"KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY",0.705329153605016,0.766840417000802,0.0504983044100709,-0.301500545676163,-0.872177561834944,66,"STAT3/MAPK9/RXRA/ACACB/PRKAG2/MTOR/ADIPOR1/LEP/PCK1/PPARGC1A/PRKAA1/AKT2/AKT3/ADIPOQ/ACSL3/ACSL1/SLC2A1/IRS1"
"KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM",0.709443099273608,0.766854679561645,0.0709609456938284,0.320217178329881,0.859850363513202,32,"TPI1/ALDOA/PFKP/PHPT1/PMM1"
"KEGG_NITROGEN_METABOLISM",0.713550600343053,0.766861852092822,0.0541200569620232,-0.346960179529536,-0.8320737584054,23,"CA14/CA6"
"KEGG_HEDGEHOG_SIGNALING_PATHWAY",0.735197368421053,0.785610902255639,0.0508054139066364,-0.303561364242892,-0.846002126180109,56,"BMP7/CSNK1A1L/WNT5A/GSK3B/BTRC/PTCH1"
"KEGG_PEROXISOME",0.739663093415008,0.785892036753446,0.0472587336673259,-0.289300412108823,-0.85460920410675,77,"PRDX1/IDH1/SOD2/PEX2/NUDT12/PMVK/FAR1/PECR/IDH2/PEX11A/ABCD2/DDO/HSD17B4/EHHADH/ACSL3/ACSL1/PXMP2/ECI2/PAOX/AMACR/AGXT"
"KEGG_ARACHIDONIC_ACID_METABOLISM",0.783171521035599,0.827418499625181,0.0471642455670861,-0.295751471569507,-0.826739833005554,57,"PLA2G2A/PLA2G12A/PLA2G12B/GPX3/CYP4F2/ALOX12/PTGES/CYP4A22/LTA4H/AKR1C3/CYP4A11/GPX1/GGT6/CBR1/ALOX5"
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",0.799522673031026,0.839947976723606,0.0643583367917361,0.316145477633583,0.773997773598843,20,"TECR/ACOT4/ACOT1/ACOT2/FADS2"
"KEGG_SELENOAMINO_ACID_METABOLISM",0.808798646362098,0.844946071897834,0.0477342401407188,-0.318009641980657,-0.771765080716415,24,"SEPHS1/AHCY/AHCYL1/CBS"
"KEGG_BUTANOATE_METABOLISM",0.857142857142857,0.885556432517758,0.044774889329693,-0.292780628012904,-0.763826539075623,34,"PDHA2/L2HGDH/ACAT2/ACSM2A/OXCT2/EHHADH/HMGCS2/PDHB"
"KEGG_RETINOL_METABOLISM",0.856230031948882,0.885556432517758,0.0425023180036553,-0.273491299103677,-0.780534104540872,62,"ADH1B/ADH1A/ADH1C/CYP4A22/DGAT2/RETSAT/DHRS4L2/ADH4/CYP4A11/UGT2B10/CYP3A43/AWAT2/PNPLA4/UGT2B15/UGT2A1/CYP1A1/RDH11/UGT1A10/UGT2B28/CYP2C18"
"KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS",0.869269949066214,0.893150991622978,0.0445961615888961,-0.314155831230046,-0.690487469168237,15,"PMVK/ACAT2/HMGCS2/GGPS1"
"KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY",0.888324873096447,0.902808430809976,0.062249042949858,0.266358263391229,0.765236685752206,44,"CCL5/IRF3/IRF7/IL33/NFKBIA/IFNA14/TREX1/CCL4/POLR3F/CCL4L2/IL6/ZBP1/ADAR/IFNA5/POLR3C"
"KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG",0.884940778341794,0.902808430809976,0.0436251240000606,-0.294158477217987,-0.713881627926759,24,"NR5A2/FOXA3/GCK/ONECUT1/HNF4G/BHLHA15/HNF1A/HNF1B/NEUROG3"
"KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS",0.934891485809683,0.944998420791409,0.0404934829859503,-0.269464289158387,-0.680616663498816,28,"RPEL1/UGP2/UGT2B10/UGT2B15/UGT2A1/UGT1A10/UGT2B28/UGT2B4/UGDH/UGT1A6/UGT2A3"
"KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION",0.97165991902834,0.976883897087632,0.0285038599247822,-0.233292743947219,-0.791786605679318,265,"PARD3/S1PR3/SSTR2/CRHR2/GABRR2/GLP2R/OPRK1/CGA/GRIN2A/NMUR2/LPAR3/PTH1R/P2RY2/GABRB3/NTSR1/CHRNA10/CHRNA7/CHRNA4/SSTR5/LEP/ADORA3/CALCRL/ADRA1A/PTGER3/HCRTR1/ADRB2/RXFP2/GRIK5/GABBR2/P2RX5/HTR1F/P2RY1"
"KEGG_OLFACTORY_TRANSDUCTION",0.995738636363636,0.995738636363636,0.0298484971250709,-0.215951349542566,-0.706771340855893,183,"GNAL/OR2A4/OR13A1/OR4N2/OR52W1/OR10P1/CAMK2A/OR52E6/ARRB2/OR4S1/OR6C70/OR51E2/OR4D6/OR2A7/OR5B17/OR9G1/OR9Q2/OR13C4/OR6Y1/OR10V1/OR2V2/OR2C3/OR10K2/CAMK2G/OR4C3/PRKACG/OR4C6/OR52A1/OR2F2/OR7C1/OR10A7/ADCY3/OR1J4/PRKACA/OR6A2/OR2AG2/OR10J1/OR4F4/CLCA4/PRKG1/PDE1C/PRKX/OR9A2/GUCA1A/OR5AC2/OR14C36/OR4A47"
